gene_id	chrom	start	end	strand
ENSG00000198556	7	99070464	99101273	1
ENSG00000111726	12	22199108	22218608	1
ENSG00000112851	5	65222303	65378377	1
ENSG00000094963	1	171154347	171181822	1
ENSG00000111676	12	7033626	7051484	1
ENSG00000106086	7	30067020	30170096	1
ENSG00000138587	15	56713742	56757335	-1
ENSG00000074071	16	1821891	1823156	-1
ENSG00000011258	17	49254786	49337524	-1
ENSG00000111728	12	22216707	22589975	-1
ENSG00000137871	15	56922379	57210769	-1
ENSG00000261701	16	72088522	72111145	1
ENSG00000255552	6	31679548	31681842	-1
ENSG00000116704	1	67465015	67519782	-1
ENSG00000214711	2	31395924	31456724	-1
ENSG00000184313	1	55107459	55207981	1
ENSG00000111678	12	7052141	7055166	1
ENSG00000132661	20	23331373	23335414	1
ENSG00000111731	12	22601517	22697480	-1
ENSG00000204740	10	19492779	20079330	1
ENSG00000141642	18	48494361	48514491	1
ENSG00000125812	20	23342787	23353700	1
ENSG00000012822	12	54104903	54121529	-1
ENSG00000099139	9	78505560	78977255	1
ENSG00000160908	7	99084142	99097947	-1
ENSG00000230453	9	33524392	33573007	1
ENSG00000244355	6	31683133	31685581	1
ENSG00000111679	12	7055631	7070479	1
ENSG00000126106	1	45100910	45140227	-1
ENSG00000196652	7	99102274	99132323	1
ENSG00000058091	7	90095738	90839905	1
ENSG00000196531	12	57106212	57125412	-1
ENSG00000108599	17	19807615	19881656	-1
ENSG00000144524	2	232646381	232674093	1
ENSG00000140829	16	72127461	72146811	1
ENSG00000141646	18	48494410	48611415	1
ENSG00000171320	8	27629466	27670157	1
ENSG00000010932	1	171217638	171255117	1
ENSG00000203963	1	67557859	67600639	-1
ENSG00000125814	20	23355159	23402125	-1
ENSG00000121104	17	47787694	47866542	-1
ENSG00000153574	2	88991162	89050427	1
ENSG00000101447	20	37554955	37581703	1
ENSG00000106636	7	44240567	44253893	1
ENSG00000140262	15	57210821	57591479	1
ENSG00000109670	4	153242410	153456172	-1
ENSG00000011260	17	49337889	49375297	1
ENSG00000166592	16	66955582	66959547	-1
ENSG00000134072	3	9799026	9811676	-1
ENSG00000186063	1	222841355	222886552	-1
ENSG00000107077	9	6720863	7175648	1
ENSG00000077458	11	95502106	95523573	-1
ENSG00000135002	9	79000433	79009433	-1
ENSG00000101452	20	37590942	37668366	1
ENSG00000163273	2	232786530	232791113	-1
ENSG00000198520	1	45140364	45191263	1
ENSG00000162594	1	67632083	67725662	1
ENSG00000197774	16	1823208	1831709	1
ENSG00000136122	13	73302061	73330318	1
ENSG00000168140	16	4421849	4433529	1
ENSG00000103423	16	4475806	4506776	1
ENSG00000166595	16	66965959	66968326	-1
ENSG00000221909	7	99143931	99156159	-1
ENSG00000144535	2	232825955	233209060	1
ENSG00000198729	6	150464212	150571493	1
ENSG00000162032	16	1826713	1832821	-1
ENSG00000197343	7	99156029	99205433	1
ENSG00000152518	2	43449541	43453748	-1
ENSG00000172831	16	66968347	66978999	1
ENSG00000152527	2	43864412	43995126	1
ENSG00000120594	10	20105168	20569286	1
ENSG00000151136	12	107712190	108053419	1
ENSG00000013016	2	31456880	31492313	1
ENSG00000176624	18	48700920	48744674	-1
ENSG00000239389	5	140261793	140391929	1
ENSG00000214413	10	112658488	112679032	-1
ENSG00000163440	4	56422692	56458379	-1
ENSG00000147316	8	6264113	6501144	1
ENSG00000187323	18	49866542	51057784	1
ENSG00000072858	3	113251143	113348425	1
ENSG00000128487	17	19912657	20222339	1
ENSG00000139163	12	22778009	22838646	1
ENSG00000136504	17	47865917	47906458	1
ENSG00000158125	2	31557187	31637581	-1
ENSG00000197136	11	65383244	65404910	1
ENSG00000187210	9	79034752	79122332	1
ENSG00000095906	16	1832902	1839192	1
ENSG00000187068	3	184795838	184870802	-1
ENSG00000165322	10	32094365	32217742	-1
ENSG00000165152	9	104235453	104295819	-1
ENSG00000134532	12	23682440	24103966	-1
ENSG00000168078	8	27667137	27695612	-1
ENSG00000155827	9	104296133	104325622	1
ENSG00000100567	14	58711549	58738730	1
ENSG00000128849	15	57668165	57842925	1
ENSG00000113790	3	184908412	184999778	-1
ENSG00000197776	14	50159823	50219870	1
ENSG00000009765	6	150690028	150727105	1
ENSG00000083520	13	73329540	73356234	-1
ENSG00000163286	2	233271553	233275424	1
ENSG00000180354	7	30174426	30202378	1
ENSG00000106772	9	79226292	79521003	-1
ENSG00000215021	12	7074490	7079988	-1
ENSG00000091879	8	6357172	6420930	-1
ENSG00000167985	11	61197514	61215001	1
ENSG00000205581	21	40714241	40721573	-1
ENSG00000137878	15	57884106	58006943	1
ENSG00000166037	11	95523129	95565857	1
ENSG00000153406	16	4511681	4545764	-1
ENSG00000073803	3	185000729	185206885	1
ENSG00000125823	20	23420322	23425567	1
ENSG00000180233	7	30323923	30452118	1
ENSG00000109255	4	56461396	56502865	-1
ENSG00000123364	12	54332535	54340328	1
ENSG00000136213	7	2443223	2474242	1
ENSG00000123407	12	54348618	54352740	1
ENSG00000106003	7	2552163	2568811	1
ENSG00000123388	12	54366910	54371427	1
ENSG00000204335	2	171571861	171574588	1
ENSG00000213445	11	65405568	65418401	1
ENSG00000180818	12	54378849	54384063	1
ENSG00000248383	5	140306302	140391929	1
ENSG00000107341	9	33817565	33920402	1
ENSG00000154975	17	49707674	50237377	-1
ENSG00000060982	12	24964295	25102393	-1
ENSG00000204334	2	171640296	171655481	1
ENSG00000162819	1	222885895	222908538	1
ENSG00000078114	10	21068902	21463116	-1
ENSG00000162148	11	61248592	61258403	1
ENSG00000076258	1	171283347	171311223	1
ENSG00000163295	2	233320833	233324742	1
ENSG00000186908	12	77157368	77247476	1
ENSG00000128683	2	171669723	171717661	1
ENSG00000099769	16	1840414	1844972	-1
ENSG00000134046	18	51679079	51751158	-1
ENSG00000171551	2	233344537	233352538	-1
ENSG00000106100	7	30464143	30518400	-1
ENSG00000125815	20	23471738	23476655	1
ENSG00000108061	10	112679301	112773425	1
ENSG00000063854	16	1845621	1877195	-1
ENSG00000263155	15	57884139	57977562	1
ENSG00000101435	20	23545369	23549386	-1
ENSG00000136045	12	108079509	108106944	1
ENSG00000103415	16	4524691	4560348	1
ENSG00000142945	1	45205490	45233439	1
ENSG00000197757	12	54384408	54424607	1
ENSG00000171148	3	9821544	9834695	-1
ENSG00000137720	11	111749659	111756699	1
ENSG00000161405	17	37921198	38020441	-1
ENSG00000168350	14	100612756	100626500	-1
ENSG00000137038	9	7796490	7888380	-1
ENSG00000255529	15	57884231	58074960	1
ENSG00000157240	7	90893783	90898123	1
ENSG00000180806	12	54388679	54397121	1
ENSG00000117523	1	171454651	171562650	1
ENSG00000100811	14	100704635	100749129	1
ENSG00000163900	3	185194284	185216845	-1
ENSG00000204103	20	39314488	39317880	-1
ENSG00000198900	20	39657458	39753127	1
ENSG00000153707	9	8314246	10612723	-1
ENSG00000168079	8	27727399	27850244	-1
ENSG00000151929	10	121410882	121437331	1
ENSG00000198785	9	104331635	104500862	-1
ENSG00000089486	16	4560720	4588829	-1
ENSG00000090989	4	56719782	56771200	1
ENSG00000127914	7	91570181	91739987	1
ENSG00000135902	2	233390703	233401377	1
ENSG00000170006	4	153539784	153601317	-1
ENSG00000188386	9	104353897	104357283	-1
ENSG00000155833	9	105757593	105780770	1
ENSG00000006625	7	30536237	30544460	-1
ENSG00000172828	16	66995140	67009051	1
ENSG00000243232	5	140345820	140391936	1
ENSG00000167797	11	67273968	67276120	-1
ENSG00000116489	1	113161795	113214241	1
ENSG00000179930	1	182023705	182030847	-1
ENSG00000136824	9	106856541	106903698	1
ENSG00000198056	12	57125406	57146157	-1
ENSG00000118308	12	25173936	25261268	1
ENSG00000128918	15	58245622	58790065	-1
ENSG00000173335	20	23583047	23586513	-1
ENSG00000169989	4	153690506	153700916	-1
ENSG00000106009	7	2577511	2595361	-1
ENSG00000164144	4	153701089	153839615	1
ENSG00000135821	1	182350839	182361341	-1
ENSG00000163898	3	185224050	185270401	-1
ENSG00000173039	11	65421067	65430565	-1
ENSG00000197037	7	99214569	99230030	1
ENSG00000081985	1	67773047	67862583	1
ENSG00000189233	8	27879481	27941388	-1
ENSG00000197119	14	100757448	100772884	-1
ENSG00000101439	20	23608534	23619110	-1
ENSG00000180185	16	1876968	1890208	1
ENSG00000204612	9	79634571	79635869	1
ENSG00000141200	17	51900239	51902573	1
ENSG00000163904	3	185300284	185351339	1
ENSG00000011347	11	61282785	61348620	-1
ENSG00000198825	10	121485609	121588652	1
ENSG00000182326	12	7096351	7178336	1
ENSG00000141198	17	52976748	53039310	1
ENSG00000197969	9	79792269	80036457	1
ENSG00000171815	5	140430979	140433512	1
ENSG00000103569	15	58430368	58478110	1
ENSG00000120278	6	150920999	151164799	1
ENSG00000165516	14	50234326	50249909	1
ENSG00000155189	8	6565878	6617184	1
ENSG00000197520	1	222910549	222924147	1
ENSG00000205832	16	4606491	4650715	1
ENSG00000166035	15	58702768	58861151	1
ENSG00000037965	12	54402832	54407570	1
ENSG00000031698	1	109756540	109780791	1
ENSG00000153443	16	4656111	4665028	-1
ENSG00000170373	20	23728190	23731905	-1
ENSG00000198353	12	54410715	54449814	1
ENSG00000102554	13	73629114	73651676	1
ENSG00000121270	16	48200821	48281479	-1
ENSG00000123415	12	54558529	54582778	-1
ENSG00000118557	16	72146056	72210777	-1
ENSG00000106012	7	2598632	2654368	1
ENSG00000154309	1	222988406	223179337	1
ENSG00000102858	16	4666494	4740975	1
ENSG00000137845	15	58887403	59042177	-1
ENSG00000196811	2	233404437	233412546	1
ENSG00000106105	7	30634297	30673649	1
ENSG00000162039	16	1883984	1934295	-1
ENSG00000221944	2	233412779	233415226	-1
ENSG00000185760	6	73331520	73908574	1
ENSG00000118922	13	74260226	74708394	-1
ENSG00000120324	5	140571942	140575215	1
ENSG00000135930	2	233414762	233448354	1
ENSG00000176542	3	113367232	113415493	-1
ENSG00000155363	1	113215763	113243368	1
ENSG00000128923	15	59063391	59154099	1
ENSG00000162961	2	32092878	32264881	-1
ENSG00000041353	18	52385091	52562747	1
ENSG00000197479	5	140579183	140582618	1
ENSG00000185942	8	63161150	63912211	1
ENSG00000032219	14	58765103	58840605	1
ENSG00000120328	5	140588269	140591696	1
ENSG00000087053	11	95566046	95658479	-1
ENSG00000121579	3	113437841	113465147	-1
ENSG00000162040	16	1961464	1968441	-1
ENSG00000136111	13	75858808	76056250	-1
ENSG00000164825	8	6728097	6735544	-1
ENSG00000182093	21	40752170	40800454	1
ENSG00000198736	16	1988211	1993327	-1
ENSG00000137563	8	63927638	63951730	-1
ENSG00000094916	12	54624724	54673955	-1
ENSG00000157450	15	59157374	59389618	1
ENSG00000198185	20	45129709	45142198	-1
ENSG00000170367	20	23856572	23860387	-1
ENSG00000073792	3	185361527	185542844	-1
ENSG00000118307	12	25261354	25348096	-1
ENSG00000149635	20	45169585	45179213	-1
ENSG00000187372	5	140593509	140596993	1
ENSG00000142864	1	67873493	67896098	-1
ENSG00000140107	14	100789674	100796715	1
ENSG00000120327	5	140602931	140605858	1
ENSG00000134780	11	61447905	61514473	1
ENSG00000149925	16	30064411	30081778	1
ENSG00000124181	20	39765600	39804361	1
ENSG00000110851	12	108126643	108155049	-1
ENSG00000164822	8	6782215	6783598	-1
ENSG00000113248	5	140625147	140627799	1
ENSG00000137460	4	153857504	153900848	1
ENSG00000204683	10	21414692	21435488	-1
ENSG00000204682	10	21781587	21786191	-1
ENSG00000138036	2	44001178	44037149	1
ENSG00000180592	10	21802407	21814611	-1
ENSG00000187554	1	223282748	223316624	-1
ENSG00000120254	6	151186685	151423023	1
ENSG00000176358	17	47915671	47925379	-1
ENSG00000137776	15	59171244	59225852	-1
ENSG00000166510	18	52568740	52626739	-1
ENSG00000164821	8	6793344	6795860	-1
ENSG00000106258	7	99245817	99277621	-1
ENSG00000153914	5	65435799	65479443	1
ENSG00000162959	2	32092878	32236299	-1
ENSG00000101463	20	24449835	24647252	1
ENSG00000115468	2	233470767	233547491	1
ENSG00000140986	16	1993975	2007607	-1
ENSG00000077984	20	24929866	24940564	1
ENSG00000168101	16	4743695	4745860	1
ENSG00000170426	12	57316938	57328189	-1
ENSG00000158296	20	45186463	45304714	-1
ENSG00000101474	20	24943561	24973615	-1
ENSG00000139547	12	57345219	57353158	-1
ENSG00000172824	16	67022492	67043661	1
ENSG00000243725	1	55181495	55208330	1
ENSG00000140990	16	2009509	2011976	1
ENSG00000168096	16	4746513	4784379	-1
ENSG00000150594	10	112836790	112840658	1
ENSG00000166856	12	57388230	57390468	1
ENSG00000119927	10	113909624	113975135	-1
ENSG00000241553	3	9834179	9855035	1
ENSG00000174799	4	56815037	56899270	1
ENSG00000166860	12	57392618	57400230	-1
ENSG00000204120	2	233562009	233725285	1
ENSG00000124920	11	61520114	61555990	1
ENSG00000140988	16	2012053	2014861	-1
ENSG00000166863	12	57403784	57422667	-1
ENSG00000116198	1	3728645	3773778	-1
ENSG00000106113	7	30692200	30739745	-1
ENSG00000157456	15	59397277	59417244	1
ENSG00000134014	8	27947190	28048673	1
ENSG00000140105	14	100800125	100843142	-1
ENSG00000184384	11	95709762	96076382	-1
ENSG00000170759	10	32297938	32345359	-1
ENSG00000186075	17	38024417	38034149	1
ENSG00000120329	5	140682196	140683612	-1
ENSG00000214819	17	20483037	20484224	1
ENSG00000108813	17	48046334	48052321	1
ENSG00000178913	5	140698057	140700330	-1
ENSG00000204956	5	140710252	140892546	1
ENSG00000124422	17	20902910	20947073	-1
ENSG00000157483	15	59427113	59665099	-1
ENSG00000081853	5	140718539	140892546	1
ENSG00000197771	10	121588972	121652068	-1
ENSG00000162396	1	55222571	55230187	-1
ENSG00000187855	12	108168162	108170421	1
ENSG00000135486	12	54673977	54680872	1
ENSG00000006555	1	55245385	55266940	-1
ENSG00000075035	12	108523248	108644314	1
ENSG00000115806	2	171784974	171823639	1
ENSG00000073605	17	38060848	38077313	-1
ENSG00000205707	12	25348150	25362579	1
ENSG00000196628	18	52889562	53332018	-1
ENSG00000157578	21	40777770	40817731	-1
ENSG00000064195	17	48067369	48072588	-1
ENSG00000133703	12	25357723	25403870	-1
ENSG00000154930	20	24986868	25039616	-1
ENSG00000005884	17	48133332	48167845	1
ENSG00000139178	12	7242183	7261869	-1
ENSG00000137561	8	63961112	63998612	-1
ENSG00000203730	1	182367252	182369751	-1
ENSG00000152936	12	25562241	25801513	-1
ENSG00000171989	15	59499042	59500705	1
ENSG00000180828	8	65492814	65496181	1
ENSG00000172817	8	65500320	65711318	-1
ENSG00000157470	15	59664892	59815748	1
ENSG00000241644	7	30737601	30797218	1
ENSG00000109654	4	154073494	154260472	1
ENSG00000142937	1	45240923	45244451	1
ENSG00000172977	11	65479467	65487075	1
ENSG00000116717	1	68150744	68154021	1
ENSG00000139194	12	7276280	7281538	-1
ENSG00000175183	12	77252495	77272840	-1
ENSG00000140297	15	59887074	59932438	1
ENSG00000123094	12	26111962	26232825	1
ENSG00000121446	1	182419256	182529734	1
ENSG00000172005	2	95691422	95719737	1
ENSG00000139182	12	7282294	7311541	1
ENSG00000109016	17	21026677	21096578	1
ENSG00000140307	15	59930261	59949740	-1
ENSG00000114573	3	113465866	113530903	1
ENSG00000140836	16	72816784	73093597	-1
ENSG00000165891	12	77415027	77459360	-1
ENSG00000114648	3	47324407	47388306	1
ENSG00000123095	12	26272959	26278060	-1
ENSG00000172380	1	68167149	68299150	-1
ENSG00000166246	16	4784273	4799397	1
ENSG00000172057	17	38077294	38083854	-1
ENSG00000140299	15	59951345	59981733	-1
ENSG00000136295	7	2671585	2704436	1
ENSG00000136527	3	185633694	185655924	-1
ENSG00000103035	16	74330673	74340186	1
ENSG00000162595	1	68511645	68517314	-1
ENSG00000254245	5	140723601	140892546	1
ENSG00000123096	12	26274924	26452223	1
ENSG00000067955	16	67063019	67134961	1
ENSG00000172315	20	45313004	45318418	-1
ENSG00000254221	5	140729828	140892546	1
ENSG00000262576	5	140734768	140892546	1
ENSG00000253910	5	140739703	140892546	1
ENSG00000149972	11	98891683	100229616	1
ENSG00000198855	12	108908962	108919614	1
ENSG00000253485	5	140743898	140892546	1
ENSG00000102910	16	48278207	48397033	1
ENSG00000132746	11	67429633	67448671	-1
ENSG00000262209	5	140749831	140892546	1
ENSG00000103199	16	4798240	4817625	-1
ENSG00000253731	5	140753651	140892546	1
ENSG00000162398	1	55271736	55307925	1
ENSG00000179580	16	2016824	2018976	1
ENSG00000171956	15	60296421	60353929	1
ENSG00000253537	5	140762467	140892546	1
ENSG00000134825	11	61556435	61560274	-1
ENSG00000253953	5	140767452	140892546	1
ENSG00000183751	16	2022038	2032934	1
ENSG00000188243	13	76099350	76123575	-1
ENSG00000253767	5	140772381	140892546	1
ENSG00000106125	7	30811033	30932002	1
ENSG00000067798	12	78224685	78606790	1
ENSG00000261934	5	140782520	140892546	1
ENSG00000144029	2	95752952	95815179	-1
ENSG00000123104	12	26490342	26986131	-1
ENSG00000182718	15	60639333	60695082	-1
ENSG00000116729	1	68564142	68698803	-1
ENSG00000121211	4	154265801	154336270	1
ENSG00000166260	17	53029263	53046146	-1
ENSG00000244405	3	185764097	185828107	-1
ENSG00000160218	21	45432200	45526433	1
ENSG00000118939	13	76123619	76180085	1
ENSG00000143126	1	109792641	109818377	1
ENSG00000253305	5	140787770	140892546	1
ENSG00000165525	14	50249997	50319921	-1
ENSG00000160870	7	99302660	99332819	-1
ENSG00000253846	5	140792743	140892546	1
ENSG00000168496	11	61560109	61564716	1
ENSG00000254122	5	140797427	140892546	1
ENSG00000198876	9	34086522	34127397	-1
ENSG00000186628	15	83424114	83474822	-1
ENSG00000178307	17	21100593	21117937	-1
ENSG00000178075	3	113547029	113666021	1
ENSG00000058866	3	185823457	186080026	-1
ENSG00000166263	17	53046088	53241646	1
ENSG00000142959	1	45249257	45253377	-1
ENSG00000116133	1	55315306	55352891	-1
ENSG00000107165	9	12685439	12710274	1
ENSG00000140623	16	4827670	4838522	-1
ENSG00000134824	11	61560452	61634826	1
ENSG00000197496	20	45338126	45364965	1
ENSG00000136153	13	76194570	76434004	1
ENSG00000204913	17	38097727	38101000	1
ENSG00000166866	12	57422301	57444982	-1
ENSG00000139197	12	7341281	7371170	1
ENSG00000167914	17	38119226	38134019	1
ENSG00000066855	8	66556124	66683496	1
ENSG00000125149	16	67143861	67182442	1
ENSG00000214021	3	9849770	9896822	1
ENSG00000110057	11	67758575	67772452	-1
ENSG00000160868	7	99354604	99381888	-1
ENSG00000267795	16	4838398	4846492	1
ENSG00000240720	7	91741473	91808845	-1
ENSG00000115474	2	233631174	233641278	-1
ENSG00000173846	1	45265897	45271662	1
ENSG00000153714	9	12775020	12822130	1
ENSG00000064102	12	27058114	27091259	-1
ENSG00000015676	7	44421969	44530479	-1
ENSG00000155366	1	113243728	113250056	-1
ENSG00000168081	8	28174503	28200872	1
ENSG00000021574	2	32288680	32382706	1
ENSG00000075856	12	108916357	108955176	-1
ENSG00000213139	3	186256230	186264491	-1
ENSG00000253873	5	140800762	140891835	1
ENSG00000186918	8	28203102	28260218	-1
ENSG00000107186	9	13105703	13279589	-1
ENSG00000256980	6	73933267	73935493	-1
ENSG00000182600	2	233721980	233743418	1
ENSG00000109265	4	57036361	57194791	1
ENSG00000198586	2	171847333	172087824	-1
ENSG00000143001	1	55446465	55457966	1
ENSG00000064655	20	45523263	45817492	1
ENSG00000162399	1	55464606	55476556	1
ENSG00000067836	16	4846969	4852951	-1
ENSG00000113838	3	186263862	186288332	-1
ENSG00000165895	11	100558384	100861656	1
ENSG00000106128	7	30978284	31032869	1
ENSG00000034152	17	21187984	21218552	1
ENSG00000102871	16	67188083	67194201	-1
ENSG00000156232	15	83478380	83503611	1
ENSG00000135314	6	73951037	74020088	-1
ENSG00000196860	14	58862634	58875419	1
ENSG00000103942	15	83509838	83654661	-1
ENSG00000066248	2	233743396	233877982	-1
ENSG00000214050	8	28205804	28347835	-1
ENSG00000107651	10	121652223	121702014	1
ENSG00000128915	15	60711808	60771359	-1
ENSG00000069020	5	65892176	66465423	1
ENSG00000196408	16	2028918	2034193	-1
ENSG00000111790	12	27091316	27119583	1
ENSG00000186881	9	107266455	107267547	1
ENSG00000169174	1	55505221	55530525	1
ENSG00000148136	9	107288534	107289490	-1
ENSG00000204246	9	107298030	107299137	-1
ENSG00000186943	9	107331449	107332411	1
ENSG00000135722	16	67193834	67199718	1
ENSG00000108344	17	38137050	38154213	1
ENSG00000177669	8	29989340	30002202	-1
ENSG00000169612	15	83654959	83659809	1
ENSG00000104671	8	30013813	30041156	1
ENSG00000034971	1	171604557	171621811	-1
ENSG00000064115	12	27126128	27167367	-1
ENSG00000196470	16	48390275	48482313	-1
ENSG00000169609	15	83657193	83680393	-1
ENSG00000104290	8	28351729	28431775	1
ENSG00000090520	3	186285192	186315061	1
ENSG00000119913	10	114043493	114064793	1
ENSG00000197586	20	25176329	25207365	1
ENSG00000132793	20	39969560	39989222	1
ENSG00000125122	16	67241042	67260951	-1
ENSG00000152683	2	32390933	32449448	1
ENSG00000253159	5	140810185	140892546	1
ENSG00000186638	9	34252379	34329198	-1
ENSG00000067715	12	79257773	79845788	1
ENSG00000127554	16	2034208	2037750	1
ENSG00000100575	14	58875212	58894332	-1
ENSG00000069667	15	60780483	61521518	-1
